Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
4,542,2,0,12,1,4,4,0.181406,0.0,2.127333,0.957986,0
2,308,1,2,2,1,7,0,0.723276,40.66667,3.422192,0.616079,1
2,519,0,0,1,2,9,1,0.936825,0.0,0.9529,0.78485,1
1,717,3,0,22,1,9,0,0.008793,12.0,5.140003,0.532584,0
2,484,4,0,3,1,10,3,0.720946,1.333333,2.944909,0.598103,0
0,696,4,0,16,2,1,4,0.459333,104.0,4.271186,0.013352,1
3,570,2,0,5,1,10,3,0.680236,107.0,2.036699,0.524287,1
0,504,0,0,10,6,1,3,0.605589,18.66667,3.792944,0.575564,0
0,640,0,0,5,7,9,0,1.084665,12.44444,0.968462,0.753803,1
3,439,0,3,21,1,4,3,0.288815,21.0,2.950025,0.169391,0
2,376,4,1,1,3,12,1,0.786143,43.0,3.890674,0.241374,1
4,378,0,2,16,1,3,4,0.23464,7.0,0.58237,0.756005,1
0,520,0,0,2,1,9,0,0.535608,15.11111,0.891965,0.188594,1
2,544,2,1,11,3,5,1,0.975381,40.0,2.724685,0.416026,1
0,431,1,2,13,7,12,0,0.766136,15.0,1.669989,0.25049,0
3,621,0,0,1,2,6,4,0.315821,0.0,1.745836,0.545184,0
2,508,1,2,21,6,1,0,0.619369,21.0,1.40832,0.986871,0
0,582,4,0,21,7,1,4,0.049692,40.0,1.338959,0.852038,1
4,481,2,0,9,6,10,2,0.71839,1.0,4.618446,0.368612,0
0,323,0,0,9,5,8,0,0.670094,20.44444,1.750424,1.033463,1
4,471,2,2,20,6,11,3,0.469673,17.0,0.149998,0.898295,1
1,522,0,3,8,2,8,0,0.690876,8.0,3.931166,0.160528,0
3,443,0,1,20,2,7,3,0.398459,20.0,2.659699,0.829271,0
3,493,1,2,12,7,11,0,0.026156,5.0,3.79055,0.297608,0
0,523,0,0,9,1,9,0,0.541027,8.888889,1.093346,0.611779,0
2,446,0,3,5,3,1,2,0.902129,45.0,0.20641,0.005098,1
2,473,1,1,10,2,2,2,0.856615,12.0,3.408725,0.99859,1
0,405,1,2,13,7,12,1,0.022221,14.0,4.370217,0.241733,1
0,622,0,0,16,7,5,0,0.736307,16.0,1.845345,0.769269,0
0,356,0,2,19,5,4,3,0.741194,10.0,1.797809,0.293307,1
0,585,0,0,1,3,4,0,0.394244,7.111111,2.010205,0.100638,0
0,363,4,1,9,7,8,2,0.476664,76.0,2.476043,0.42531,1
3,651,4,3,2,7,8,3,0.991857,41.0,0.99722,0.613719,1
0,557,0,0,6,7,11,0,0.676343,10.66667,1.049716,0.101,1
1,462,0,2,6,4,7,2,0.351075,36.0,1.112812,0.518406,0
4,594,2,2,0,7,1,0,0.627489,101.0,0.024883,0.514864,1
0,608,0,0,7,7,10,0,0.280022,1.777778,0.816989,0.707226,1
4,557,1,1,22,3,4,1,0.199252,9.0,1.247607,0.244646,0
3,547,0,3,0,2,1,3,0.924925,6.0,0.021685,0.020641,1
4,522,3,3,7,3,11,4,0.2392,61.0,4.119627,0.324858,1
0,641,1,0,13,3,5,2,0.310789,5.0,0.584925,0.398581,1
3,497,3,2,13,4,3,0,0.543777,11.0,2.245295,0.635741,0
1,512,3,2,1,4,3,2,0.899693,23.0,2.089416,0.930172,1
2,586,4,0,7,1,4,4,0.781449,29.0,0.907041,0.203386,1
0,468,0,0,18,2,2,0,0.143784,29.03704,2.417171,0.77325,0
3,610,3,0,9,7,7,3,0.69303,15.0,3.018668,0.097401,0
0,589,0,0,6,1,12,0,0.604061,19.55556,2.033783,0.214449,0
2,784,4,3,12,7,4,2,0.475553,100.0,2.680703,0.509135,1
0,487,0,0,21,7,5,0,0.791558,8.888889,1.80703,0.796925,1
3,559,1,0,20,4,12,4,0.196232,5.333333,5.048896,0.858569,0
3,546,3,1,14,7,2,1,0.981489,37.0,1.742027,0.743903,1
0,581,0,1,10,7,6,2,0.645307,44.0,2.521319,0.015353,1
4,492,2,0,13,3,9,2,0.365656,10.66667,2.572684,0.683931,0
1,546,0,3,10,4,8,0,0.600202,4.666667,4.959974,0.824658,0
2,514,3,3,1,5,8,2,0.216471,45.0,1.365496,0.525533,1
3,586,4,0,1,3,2,1,0.633842,22.0,3.376538,0.965599,1
3,307,4,2,11,1,4,0,0.028217,62.0,0.691148,0.004312,1
1,476,3,3,14,3,8,2,0.341182,36.66667,4.635368,0.818658,0
4,712,1,0,16,5,11,2,0.747517,6.0,2.95191,0.33482,0
0,654,0,0,13,4,1,0,0.907978,47.11111,2.148529,0.731756,1
0,530,0,0,15,2,8,0,0.352919,2.962963,2.438104,0.780167,0
0,559,4,0,7,7,3,4,0.539409,59.0,2.78555,0.306249,1
4,551,3,0,23,6,8,4,0.528493,29.33333,3.410036,0.995424,0
2,563,1,0,16,2,6,4,0.421456,25.0,3.693603,0.10325,0
3,412,4,3,4,2,7,3,0.228433,30.0,2.302404,0.157029,1
1,433,1,2,11,7,2,4,0.703228,3.0,2.174191,0.892192,0
0,434,0,0,5,4,1,0,0.352362,0.888889,0.465471,0.134077,1
0,455,0,0,17,2,6,0,1.011026,10.66667,0.959786,0.428947,1
1,657,2,3,4,5,12,3,0.528501,34.0,4.953785,0.733142,0
1,383,0,1,5,7,3,4,0.870478,18.0,1.349308,0.791492,1
0,696,0,0,8,4,4,0,0.390743,6.222222,2.106102,1.074003,0
0,540,2,0,14,2,9,0,0.807079,53.0,0.296737,0.789574,1
0,383,2,1,9,7,3,0,0.113664,4.666667,2.337344,0.844532,1
4,443,4,2,16,6,2,2,0.76683,50.0,0.292051,0.949376,1
3,543,4,1,18,1,2,1,0.386946,12.0,2.579,0.553688,0
2,370,1,3,11,4,2,2,0.46999,18.0,0.137762,0.343433,1
2,465,4,2,8,4,6,2,0.166807,6.0,3.066474,0.761613,0
2,386,3,2,14,3,2,3,0.018628,69.0,2.932545,0.163542,1
0,563,4,1,13,7,11,0,0.666197,2.0,3.989216,0.068232,0
3,387,3,3,0,2,7,0,0.587718,2.666667,2.916431,0.785331,1
4,349,4,0,16,1,7,4,0.622428,20.0,4.629996,0.950671,1
0,646,0,0,0,7,7,0,0.355002,49.77778,2.157762,0.497753,1
1,469,3,0,22,6,2,2,0.239277,3.0,0.663283,0.161133,1
2,460,0,1,20,5,7,1,0.830296,39.0,1.327366,0.497021,1
3,547,3,0,21,4,10,0,0.761253,40.0,0.131153,0.393318,1
0,497,1,1,12,5,8,1,0.33679,26.0,1.93067,0.372474,0
3,417,3,2,7,5,8,3,0.637806,13.33333,2.547681,0.628081,1
3,438,4,0,12,5,2,4,0.82815,11.0,4.729731,0.174736,1
0,571,4,2,15,3,5,1,0.888829,12.0,2.611337,0.380482,1
2,403,1,0,1,7,6,0,0.005806,22.0,3.90514,0.868677,1
0,496,0,0,12,5,9,0,0.913462,1.777778,0.67006,0.820873,1
0,666,0,0,17,2,6,0,0.450392,23.11111,0.582896,0.062537,1
0,470,0,0,2,2,10,3,0.718378,9.0,4.054181,0.513904,0
4,623,1,0,12,1,6,1,0.371401,18.0,1.437126,0.091295,0
2,399,3,2,18,1,10,0,0.606249,16.0,4.356676,0.957496,1
0,518,3,1,12,6,10,1,0.646782,65.0,0.849249,0.244641,1
4,624,0,3,18,5,6,2,0.404993,16.66667,4.457933,0.932621,0
4,442,4,0,3,5,9,2,0.512785,4.666667,3.864238,0.834008,0
0,691,0,0,18,3,10,0,0.826313,1.777778,1.528052,0.620285,1
0,494,0,0,17,7,7,0,0.576305,25.77778,2.125552,0.378343,0
0,383,0,0,5,5,1,0,0.11398,20.44444,0.826775,0.96519,1
0,600,1,0,18,5,1,3,0.012904,33.0,1.030171,0.152784,1
0,658,3,2,3,7,4,2,0.661311,18.0,0.785203,0.179974,1
2,375,1,0,3,5,12,1,0.847238,52.0,1.351795,0.224723,1
0,544,0,0,23,4,2,0,0.885274,66.66667,1.115568,0.672409,1
4,432,1,0,6,4,3,4,0.3104,1.0,4.380114,0.314325,0
1,397,2,0,6,3,12,1,0.471128,40.0,0.447678,0.989181,1
2,411,1,0,22,3,7,3,0.234161,1.0,4.57621,0.195113,1
0,521,2,3,15,2,7,1,0.98915,11.33333,4.627474,0.80561,1
2,629,3,3,15,3,12,4,0.260506,18.0,3.836182,0.095836,0
2,493,4,0,4,6,3,3,0.416262,35.0,4.501418,0.353447,0
2,542,2,3,14,2,2,1,0.681129,13.0,3.849933,0.243763,0
2,444,2,2,22,7,1,3,0.876018,34.0,2.641505,0.976836,1
1,487,3,3,3,5,9,2,0.051476,12.0,3.003751,0.025731,0
3,413,2,0,23,3,10,2,0.30102,8.0,3.141122,0.72167,1
4,318,0,1,12,6,3,2,0.568986,7.0,0.634466,0.247722,1
2,448,3,2,18,3,9,1,0.618313,34.0,0.965271,0.811249,1
0,612,0,0,6,3,4,0,0.170027,1.777778,1.508422,0.350127,0
2,250,3,0,11,2,10,3,0.664079,13.0,0.576142,0.187284,1
3,610,2,0,8,7,6,0,0.528064,6.0,4.824896,0.69304,0
0,532,0,1,16,7,7,2,0.827627,7.0,2.535636,0.257577,1
0,486,0,0,1,2,10,0,0.322189,0.888889,0.950215,0.54624,1
1,447,3,0,15,1,6,0,0.195027,6.0,0.7877,0.131533,1
0,547,0,0,6,2,1,0,0.893337,15.11111,1.041335,0.815173,1
0,639,0,0,17,2,6,0,0.803869,18.66667,0.756065,0.457691,1
2,525,0,0,6,4,11,3,0.791673,9.0,0.439636,0.14058,1
2,478,2,1,0,3,6,2,0.781934,20.66667,4.835026,0.741595,1
1,769,1,1,2,2,5,4,0.104001,12.0,1.52489,0.103362,0
2,508,3,0,20,3,3,1,0.278583,8.666667,3.652351,0.57482,0
0,336,3,3,10,3,10,1,0.260085,45.0,0.456613,0.607485,1
3,532,2,1,21,4,3,4,0.934587,16.0,4.565845,0.930351,1
3,441,1,0,14,3,11,4,0.487467,91.0,2.953757,0.15098,1
0,464,0,0,2,6,10,0,0.211057,11.55556,1.64218,0.735015,0
0,627,4,1,23,2,7,0,0.289578,52.0,4.108922,0.380769,1
2,587,4,3,12,3,8,2,0.871902,40.0,3.029577,0.400814,1
3,323,2,2,3,1,3,0,0.847066,66.0,0.354537,0.501825,1
0,327,1,2,22,1,3,2,0.900339,94.0,2.147912,0.233785,1
3,514,1,3,21,4,7,0,0.388529,0.0,1.51015,0.461183,0
2,597,3,1,7,6,10,3,0.641341,1.333333,2.433585,0.686846,0
3,275,0,0,21,7,12,2,0.278174,33.0,2.021626,0.457113,1
4,597,1,0,3,7,7,1,0.180825,14.0,4.332666,0.042508,0
4,746,4,0,17,2,11,2,0.021901,51.0,1.435238,0.257826,1
0,618,0,0,6,4,9,0,0.323441,0.0,0.703253,0.395393,1
0,420,0,0,10,1,6,2,0.604374,49.0,4.790431,0.354721,1
0,564,2,1,3,6,7,3,0.90421,4.0,4.747583,0.081007,1
0,523,1,3,12,2,11,0,0.133421,10.0,5.167325,0.449571,0
3,678,2,0,8,3,10,1,0.918012,69.33333,2.841903,0.691949,1
0,613,1,3,8,2,1,0,0.345385,1.0,0.76572,0.048672,1
2,410,3,2,22,5,7,0,0.426828,8.0,4.400839,0.750924,1
0,558,0,0,20,2,2,0,0.464979,1.777778,0.562787,1.074493,1
2,417,2,1,18,3,7,3,0.408608,57.0,0.777972,0.009338,1
0,603,4,2,2,5,3,4,0.259193,36.0,1.166988,0.193692,1
2,474,2,0,11,7,9,3,0.698605,32.0,3.267094,0.543488,0
0,496,1,2,10,6,5,0,0.758183,22.0,0.535995,0.218049,1
3,516,4,0,19,4,7,0,0.823113,8.666667,3.891408,0.764626,1
2,444,2,0,10,6,8,3,0.34129,0.0,0.291258,0.312134,1
3,510,2,1,16,2,12,0,0.764627,9.0,0.552233,0.293625,1
0,545,0,0,20,7,2,0,0.737675,18.66667,1.086218,0.001039,1
1,471,2,3,13,4,11,1,0.957916,32.0,1.895858,0.270126,1
0,521,0,3,15,2,1,4,0.424785,7.0,5.148541,0.217671,0
0,425,0,0,23,1,7,0,1.09231,3.555556,2.41716,0.386146,1
0,376,0,2,9,1,6,4,0.740394,6.0,0.948409,0.147657,1
4,496,4,2,3,3,6,2,0.776278,8.666667,4.733328,0.594649,0
0,601,0,0,9,7,2,0,0.125705,3.555556,1.930655,0.268584,0
0,598,0,0,19,7,3,0,0.597398,4.444444,1.022108,0.93572,1
0,592,0,0,11,6,4,0,0.628337,0.888889,1.849077,0.320128,0
2,600,2,0,8,1,3,1,0.0406,58.0,4.700705,0.21087,1
1,518,4,0,14,5,2,0,0.312131,7.0,1.100708,0.056751,0
4,445,2,2,8,5,3,4,0.955644,51.0,0.979921,0.739907,1
0,473,0,0,6,7,6,0,0.526111,15.11111,1.021802,0.571734,1
4,487,2,0,23,7,9,4,0.186702,30.0,0.846059,0.113783,1
3,434,3,3,11,2,4,3,0.513339,2.0,1.801987,0.221335,0
0,559,0,0,19,7,6,0,0.133766,23.11111,1.814229,1.123559,0
2,438,2,1,23,4,1,4,0.515989,6.666667,4.064091,0.806029,0
3,315,2,2,13,5,12,3,0.594268,3.0,1.509675,0.349869,1
0,605,1,0,21,2,6,1,0.357694,71.0,1.608653,0.542555,1
4,551,4,2,15,4,12,3,0.762576,27.0,3.898715,0.416017,0
0,327,0,0,18,7,3,0,0.235714,7.111111,0.952566,0.040938,1
0,435,1,2,22,7,9,4,0.878183,10.66667,4.092377,0.778677,1
0,490,0,0,2,1,4,0,1.055445,7.703704,2.483451,0.806609,1
0,499,4,2,10,2,7,3,0.001235,36.0,5.098343,0.408802,0
3,710,0,3,22,4,4,2,0.842722,18.66667,3.313435,0.845897,1
0,404,0,0,20,3,11,0,0.606105,0.0,0.938033,0.601581,1
0,397,0,1,19,7,6,0,0.461406,6.0,0.327449,0.065208,1
1,627,2,0,18,6,7,2,0.238679,19.0,3.890203,0.259406,0
0,481,4,0,7,6,2,0,0.447325,17.0,4.889836,0.461773,0
4,617,2,0,19,7,10,4,0.950427,21.0,0.339922,0.103449,1
3,473,3,1,7,3,6,4,0.210788,37.0,0.030839,0.571081,1
3,621,2,2,2,5,8,3,0.179041,34.0,4.358881,0.120568,0
0,472,3,0,9,6,12,3,0.241896,13.0,0.511295,0.200508,1
2,487,4,0,12,4,6,1,0.551834,63.0,0.408115,0.893984,1
1,396,4,0,8,7,2,3,0.9303,0.666667,4.55168,0.999812,1
3,672,0,0,5,7,4,4,0.573882,26.0,0.397804,0.550253,1
4,424,3,1,14,7,1,3,0.243482,89.0,0.570088,0.619649,1
4,372,3,3,15,3,7,0,0.440452,15.33333,2.847868,0.797431,1
2,662,1,3,4,5,8,1,0.3904,12.0,3.984071,0.696139,0
3,565,1,0,20,2,10,1,0.046569,4.0,2.197861,0.182467,0
0,658,1,1,12,7,2,4,0.510642,49.0,2.302946,0.411672,1
0,428,0,0,18,2,10,0,0.226006,12.44444,1.581565,0.602006,1
0,560,0,0,1,4,5,0,0.942244,32.0,1.263563,0.404676,1
0,640,0,0,5,4,11,0,0.648963,5.333333,0.046571,0.198119,1
3,385,2,0,0,4,8,2,0.844606,1.0,0.567916,0.736113,1
3,532,4,0,14,6,11,3,0.956045,10.0,2.908,0.198846,1
3,454,0,0,14,4,8,4,0.943188,9.0,3.968313,0.260486,1
3,460,1,0,13,7,5,3,0.100429,62.0,3.815516,0.28652,1
4,417,4,0,6,3,8,1,0.944817,60.0,3.700283,0.161779,1
2,542,3,0,4,3,6,0,0.795747,14.66667,3.856363,0.849552,1
3,476,0,0,19,5,5,4,0.777658,0.0,0.222217,0.610616,1
1,407,4,2,15,3,11,2,0.090129,4.666667,4.475508,0.834748,1
0,641,0,0,16,6,4,0,0.279515,17.77778,2.423208,0.555445,0
0,505,0,0,10,2,5,0,1.075163,2.666667,1.32981,0.584508,1
0,343,3,0,14,5,12,1,0.21337,36.0,1.242972,0.616145,1
0,431,0,0,19,3,4,0,0.269053,0.0,1.480446,0.417284,0
0,351,4,1,15,4,1,1,0.362352,34.0,2.78943,0.496584,1
1,437,1,0,2,3,3,4,0.913356,55.0,1.114786,0.546915,1
0,535,1,1,5,1,8,3,0.476193,12.66667,3.215651,0.953542,0
4,561,4,0,20,5,7,0,0.920584,34.66667,3.986471,0.882908,1
3,584,4,2,22,7,12,3,0.334339,45.0,4.230534,0.129246,1
0,437,0,0,12,7,7,0,0.326529,29.33333,0.149245,0.046443,1
2,464,2,3,0,6,11,1,0.495203,17.0,0.985817,0.680334,1
2,543,1,0,20,3,3,3,0.615477,9.0,3.341117,0.049199,0
3,586,0,3,13,3,9,0,0.391499,59.0,4.49916,0.060351,1
1,485,4,0,1,6,6,0,0.346031,31.0,2.606085,0.159263,0
0,564,0,2,1,2,8,2,0.218059,47.0,3.737628,0.351707,1
0,443,0,0,14,4,8,0,0.375007,21.33333,0.05268,0.489371,1
4,285,3,0,17,4,3,3,0.673118,3.333333,3.042104,0.519378,1
4,590,4,0,8,2,4,4,0.369874,77.33333,5.009546,0.992288,1
0,556,4,0,2,2,6,4,0.079757,6.0,3.505073,0.385233,0
0,490,0,0,3,1,2,0,0.238155,64.0,2.305689,0.273097,1
2,517,2,3,14,6,12,4,0.372379,4.666667,3.030047,0.575252,0
4,615,4,2,4,5,12,0,0.924502,14.0,4.216894,0.215151,1
3,499,1,0,19,4,11,3,0.37903,17.0,0.820812,0.940543,1
0,210,1,2,19,2,12,2,0.060642,76.0,0.617566,0.259254,1
4,296,0,1,4,2,7,4,0.417994,65.0,0.600897,0.989934,1
0,633,0,0,9,6,2,0,0.768818,45.33333,1.222124,0.471002,1
0,559,0,1,15,7,11,0,0.593596,14.0,1.651318,0.812686,0
0,613,1,1,11,5,5,0,0.278803,0.0,3.795929,0.64828,0
2,648,1,0,13,2,12,1,0.688089,22.66667,4.51311,0.933494,0
3,642,3,0,21,7,4,4,0.630624,10.0,3.096874,0.625427,0
3,359,4,1,10,1,9,1,0.172173,42.0,1.066053,0.581218,1
0,479,1,2,18,5,2,2,0.162145,31.33333,4.654384,0.652852,0
1,411,0,0,5,7,7,3,0.547183,11.33333,2.639287,0.786466,1
0,516,0,0,9,1,7,0,0.759439,36.44444,1.799864,1.011197,0
4,364,4,2,19,3,7,0,0.961911,54.0,4.452529,0.266815,1
0,504,4,0,2,4,1,4,0.421931,79.0,5.14916,0.200887,1
1,327,3,0,21,2,8,2,0.764939,26.0,2.53032,0.03435,1
2,465,2,2,14,7,2,0,0.116521,45.0,4.040314,0.370079,1
0,645,0,0,10,5,5,3,0.889609,13.33333,2.834335,0.846185,1
0,431,4,3,21,1,2,4,0.633108,1.0,2.43227,0.069857,1
4,430,0,3,1,4,5,3,0.62903,3.333333,2.688563,0.53852,1
0,512,4,0,23,4,7,3,0.142443,2.666667,2.621376,0.694789,0
0,518,1,0,5,2,6,4,0.039584,5.0,2.305141,0.836853,0
0,531,0,0,16,7,12,0,0.801449,0.0,1.809302,0.656359,1
4,420,1,3,17,4,5,3,0.117056,58.0,1.248379,0.18632,1
0,439,0,0,3,2,4,0,0.22697,21.33333,1.540954,1.085103,0
2,506,2,0,22,7,8,4,0.1875,14.0,3.764801,0.094652,0
0,598,3,2,8,7,11,0,0.097746,10.0,4.660454,0.769,0
0,426,0,0,9,3,8,0,0.725393,16.0,0.829693,0.097379,1
2,480,4,0,20,2,1,2,0.422005,2.0,4.302996,0.143419,0
2,306,2,0,1,6,10,4,0.266096,6.0,4.726456,0.898216,1
0,456,0,0,10,1,2,0,0.540749,50.66667,1.621698,0.847209,1
4,520,1,3,10,6,3,2,0.84414,40.0,3.857165,0.365508,1
4,587,0,2,10,7,1,1,0.927079,24.0,2.028535,0.638724,1
0,421,0,3,0,7,11,3,0.487476,19.0,4.760677,0.457247,1
3,517,0,1,13,4,3,0,0.566753,8.0,3.354307,0.066538,0
2,527,3,0,0,4,10,4,0.2572,19.0,1.750784,0.721128,0
3,320,3,1,20,4,12,1,0.5136,27.0,2.021307,0.763256,1
4,374,4,3,22,7,8,0,0.74812,24.66667,3.088778,0.882341,1
4,550,1,2,8,2,4,2,0.492137,5.0,1.370676,0.540637,0
4,506,2,3,23,5,7,4,0.302073,33.33333,3.969572,0.673138,0
3,509,2,2,0,2,7,3,0.582034,12.0,1.123458,0.43805,0
4,407,2,2,20,1,11,2,0.946656,20.0,2.958946,0.318909,1
0,355,0,0,21,2,5,0,0.987984,24.88889,1.742516,0.463162,1
0,547,0,0,21,4,12,0,0.869242,17.77778,2.14937,1.025721,1
1,516,1,3,3,3,1,0,0.27621,25.0,3.869502,0.164171,0
3,305,0,2,0,1,10,0,0.24156,3.0,3.994125,0.2485,1
1,490,3,3,18,6,4,4,0.838537,10.66667,4.564659,0.606191,1
4,678,3,3,9,3,7,2,0.181317,9.0,3.188858,0.116281,0
0,559,1,2,14,1,5,3,0.605611,1.333333,4.2314,0.891865,0
2,410,1,1,19,1,2,1,0.43893,6.0,1.159361,0.047236,1
0,516,0,0,3,7,8,0,0.567986,24.0,2.036833,0.849726,1
0,479,0,0,19,4,2,0,0.554543,5.333333,0.554217,0.420444,1
3,664,4,0,13,7,11,0,0.89995,5.0,4.673146,0.051166,1
0,387,0,0,4,6,8,0,0.187094,21.33333,0.824933,0.948294,1
1,629,4,0,14,2,11,1,0.782901,70.0,0.85919,0.64046,1
0,380,0,0,14,7,2,0,0.935013,40.88889,0.370422,0.009966,1
3,533,4,1,15,6,11,3,0.942877,70.0,0.936361,0.267533,1
0,564,2,0,15,4,5,2,0.4526,26.0,2.437702,0.352046,0
0,615,0,0,3,4,4,0,0.600065,13.33333,1.305373,0.3629,0
1,576,1,0,8,7,1,1,0.961295,39.0,4.568929,0.498342,1
0,347,0,0,0,4,12,0,0.558451,8.0,0.952537,0.592653,1
2,500,1,1,4,3,8,4,0.503548,2.0,1.287412,0.396754,0
3,551,2,0,8,6,10,3,0.332254,12.0,3.919106,0.33177,0
3,608,1,3,19,6,12,3,0.031627,10.0,0.873272,0.504409,1
0,386,1,0,4,1,3,3,0.433055,33.0,4.461417,0.033615,1
0,406,1,0,3,5,4,1,0.655091,24.0,2.046998,0.645202,1
0,353,0,0,15,2,4,0,0.789946,3.555556,1.534604,0.68173,1
1,499,2,0,1,4,5,0,0.006509,71.0,1.130922,0.27922,1
2,527,1,1,15,6,3,0,0.801053,26.0,0.727646,0.179515,1
0,535,0,0,17,6,9,0,0.592416,16.0,1.997098,0.082108,0
1,473,1,0,1,1,4,1,0.520745,83.0,2.148511,0.587344,1
4,488,0,3,15,2,10,3,0.961744,2.0,4.933714,0.5689,1
0,489,3,2,0,5,11,4,0.284461,30.66667,2.62149,0.533318,0
1,476,0,0,15,5,11,4,0.761652,8.666667,4.228265,0.985618,0
1,316,3,0,2,4,4,2,0.574776,23.33333,4.899818,0.531544,1
0,404,0,0,14,5,6,0,0.800798,71.11111,0.702875,0.812015,1
2,553,2,3,10,5,8,0,0.417817,21.0,4.204409,0.112918,0
4,455,4,3,9,7,7,2,0.279208,0.0,0.110031,0.298971,1
1,449,4,0,16,2,4,2,0.546126,0.0,3.398771,0.275447,0
0,626,0,0,3,2,4,0,0.474941,10.66667,2.063003,0.647972,0
0,607,0,0,16,7,5,0,0.322911,40.0,1.393409,0.372165,1
0,426,2,0,3,4,10,2,0.839236,10.0,0.810526,0.641066,1
0,649,3,2,18,6,5,4,0.475832,8.0,3.283603,0.69009,0
3,480,1,3,0,1,12,2,0.847316,46.0,4.487643,0.03369,1
2,579,2,0,13,4,1,3,0.474032,2.0,4.856596,0.639758,0
3,496,2,1,23,3,8,3,0.556798,56.0,3.730512,0.116787,1
2,436,3,1,10,5,10,3,0.99528,9.0,1.318566,0.465135,1
4,580,2,2,6,7,5,1,0.951504,0.666667,4.351635,0.726577,1
0,409,0,0,16,1,3,0,0.37169,2.666667,2.222058,0.791263,1
0,484,0,0,3,6,3,0,0.968655,80.88889,0.918106,0.3373,1
2,499,0,2,9,6,4,1,0.390403,18.0,1.114909,0.272366,0
1,461,2,0,16,2,12,1,0.071249,8.0,4.373297,0.440227,0
0,364,0,0,3,3,7,0,0.675781,19.55556,2.212743,0.21225,1
0,550,3,0,18,6,5,2,0.977052,34.0,0.50453,0.974699,1
3,592,2,2,17,3,1,0,0.974314,11.0,4.834921,0.344917,1
2,516,4,3,16,5,12,2,0.126465,25.33333,2.865403,0.922993,0
0,423,0,0,5,2,5,0,0.871237,4.740741,2.484325,1.021798,1
0,716,3,0,6,1,5,1,0.802833,3.0,2.225041,0.364849,1
4,476,4,1,5,2,6,1,0.368745,23.0,2.666417,0.254085,0
1,475,2,3,11,5,7,1,0.658595,4.0,1.330414,0.770836,0
4,207,0,1,8,7,5,4,0.488159,84.0,4.494737,0.229378,1
4,375,1,2,17,6,11,4,0.227893,0.0,2.218561,0.521246,1
0,616,0,0,1,3,2,0,0.861264,37.33333,2.036535,0.124526,1
0,628,1,3,20,5,4,3,0.340448,56.0,4.141233,0.078155,1
3,395,1,1,0,6,1,1,0.190018,1.0,2.451216,0.28344,1
4,547,0,2,22,4,7,4,0.719271,91.0,0.027039,0.665294,1
2,461,0,1,8,3,1,1,0.458724,3.0,1.131315,0.991307,0
1,464,2,1,5,5,3,4,0.443373,46.0,0.968651,0.254808,1
0,369,0,0,1,1,10,0,0.704563,18.66667,1.879411,0.532486,1
